subscription_id,session_id,bytes_used,ts
S00679,F0015278,4974324,2025-02-08T07:54:00Z
S00679,F0015279,13022463,2025-02-02T08:36:00Z
S00679,F0015280,11039604,2025-02-10T23:52:00Z
S00679,F0015281,9677141,2025-02-21T16:53:00Z
S00679,F0015282,17960614,2025-02-03T22:12:00Z
S00679,F0015283,4669772,2025-02-02T11:50:00Z
S00679,F0015284,18458219,2025-02-11T14:42:00Z
S00679,F0015285,64732308,2025-02-06T04:29:00Z
S00679,F0015286,24823038,2025-02-15T01:08:00Z
S00679,F0015287,17822572,2025-02-06T23:39:00Z
S00679,F0015288,14039709,2025-02-27T13:56:00Z
S00679,F0015289,31893287,2025-02-28T22:54:00Z
S00679,F0015290,15558827,2025-02-23T06:27:00Z
S00679,F0015291,41946110,2025-02-11T18:19:00Z
S00679,F0015292,111826526,2025-02-05T05:39:00Z
S00679,F0015293,128346078,2025-02-28T06:26:00Z
S00679,F0015294,33012422,2025-02-18T19:02:00Z
S00679,F0015295,7091026,2025-02-24T13:54:00Z
S00780,F0015296,21120529,2025-02-15T04:27:00Z
S00780,F0015297,34148163,2025-02-21T14:12:00Z
S00780,F0015298,19079593,2025-02-11T06:07:00Z
S00780,F0015299,25533606,2025-02-10T02:41:00Z
S00780,F0015300,28023826,2025-02-05T10:33:00Z
S00780,F0015301,27508466,2025-02-15T22:34:00Z
S00780,F0015302,2486428,2025-02-27T05:05:00Z
S00780,F0015303,13944527,2025-02-05T09:36:00Z
S00780,F0015304,11606603,2025-02-14T06:59:00Z
S00780,F0015305,28108360,2025-02-07T23:06:00Z
S00780,F0015306,14645088,2025-02-08T22:20:00Z
S00780,F0015307,10454122,2025-02-02T21:59:00Z
S00780,F0015308,52512621,2025-02-12T17:19:00Z
S00780,F0015309,16785654,2025-02-10T03:30:00Z
S00780,F0015310,18125717,2025-02-08T19:59:00Z
S00780,F0015311,70533853,2025-02-11T05:47:00Z
S00780,F0015312,19364753,2025-02-28T15:48:00Z
S00780,F0015313,16331419,2025-02-14T01:56:00Z
S00780,F0015314,43221696,2025-02-04T04:44:00Z
S00780,F0015315,169710370,2025-02-14T05:24:00Z
S00780,F0015316,39512844,2025-02-27T01:25:00Z
S00780,F0015317,4992938,2025-02-08T11:51:00Z
S00780,F0015318,6930616,2025-02-15T11:31:00Z
S00780,F0015319,22859996,2025-02-07T08:30:00Z
S00780,F0015320,26028248,2025-02-24T11:55:00Z
S00780,F0015321,4884851,2025-02-04T00:52:00Z
S00780,F0015322,132485577,2025-02-05T02:41:00Z
S00780,F0015323,58929056,2025-02-26T19:58:00Z
S00780,F0015324,13162102,2025-02-06T22:30:00Z
S00780,F0015325,7568028,2025-02-24T06:13:00Z
S00780,F0015326,62563604,2025-02-24T03:52:00Z
S00780,F0015327,16696804,2025-02-09T22:21:00Z
S00780,F0015328,181674954,2025-02-08T20:34:00Z
S00780,F0015329,6907503,2025-02-15T04:58:00Z
S00780,F0015330,10876650,2025-02-23T04:27:00Z
S00780,F0015331,7189267,2025-02-05T06:02:00Z
S00780,F0015332,26096171,2025-02-23T16:43:00Z
S00780,F0015333,52499661,2025-02-13T16:13:00Z
S00780,F0015334,25988644,2025-02-03T00:21:00Z
S00780,F0015335,35886511,2025-02-10T05:15:00Z
S00226,F0015336,85899743,2025-02-10T07:10:00Z
S00226,F0015337,6540779,2025-02-24T05:19:00Z
S00226,F0015338,40936772,2025-02-24T13:53:00Z
S00226,F0015339,33116040,2025-02-05T03:07:00Z
S00226,F0015340,24206912,2025-02-16T10:53:00Z
S00226,F0015341,98271752,2025-02-06T15:04:00Z
S00226,F0015342,14884886,2025-02-12T20:52:00Z
S00226,F0015343,55500853,2025-02-19T05:26:00Z
S00226,F0015344,4639296,2025-02-21T20:07:00Z
S00226,F0015345,14241613,2025-02-09T09:50:00Z
S00226,F0015346,3934418,2025-02-07T22:49:00Z
S00226,F0015347,15836493,2025-02-12T23:56:00Z
S00226,F0015348,19380055,2025-02-05T11:58:00Z
S00226,F0015349,8014873,2025-02-15T23:27:00Z
S00226,F0015350,49494695,2025-02-16T01:42:00Z
S00226,F0015351,12063218,2025-02-21T07:34:00Z
S00226,F0015352,58874884,2025-02-21T20:24:00Z
S00226,F0015353,19445907,2025-02-15T01:42:00Z
S00226,F0015354,24455759,2025-02-21T22:32:00Z
S00226,F0015355,5046599,2025-02-03T23:40:00Z
S00226,F0015356,34411833,2025-02-11T19:51:00Z
S00226,F0015357,37213989,2025-02-05T21:33:00Z
S00226,F0015358,7582770,2025-02-12T00:36:00Z
S00226,F0015359,27553560,2025-02-04T17:34:00Z
S00226,F0015360,32290439,2025-02-22T18:01:00Z
S00226,F0015361,30784715,2025-02-11T17:45:00Z
S00226,F0015362,81503317,2025-02-02T00:16:00Z
S00226,F0015363,10831852,2025-02-20T11:36:00Z
S00226,F0015364,91788398,2025-02-05T17:01:00Z
S00226,F0015365,33349164,2025-02-28T22:59:00Z
S00226,F0015366,37696937,2025-02-19T10:32:00Z
S00226,F0015367,7652913,2025-02-02T01:38:00Z
S00226,F0015368,5327718,2025-02-17T23:10:00Z
S01450,F0015369,241172704,2025-02-28T15:13:00Z
S01450,F0015370,52619823,2025-02-07T15:52:00Z
S01450,F0015371,18052464,2025-02-18T08:29:00Z
S01450,F0015372,34534923,2025-02-27T02:59:00Z
S01450,F0015373,11142445,2025-02-26T09:15:00Z
S01450,F0015374,18775729,2025-02-12T18:05:00Z
S01450,F0015375,35515695,2025-02-20T19:24:00Z
S01450,F0015376,33242097,2025-02-09T21:09:00Z
S01450,F0015377,13119257,2025-02-26T04:33:00Z
S01450,F0015378,20151472,2025-02-05T05:48:00Z
S01450,F0015379,81000099,2025-02-22T19:29:00Z
S00790,F0015380,5807005,2025-02-28T03:23:00Z
S00790,F0015381,91826686,2025-02-08T04:05:00Z
S00790,F0015382,29485318,2025-02-21T16:07:00Z
S00790,F0015383,75469675,2025-02-21T05:14:00Z
S00790,F0015384,20290685,2025-02-16T17:52:00Z
S00790,F0015385,4448650,2025-02-15T22:07:00Z
S00790,F0015386,38334778,2025-02-02T05:35:00Z
S00790,F0015387,6992540,2025-02-05T18:57:00Z
S00790,F0015388,35091335,2025-02-24T15:09:00Z
S00790,F0015389,81704199,2025-02-19T20:49:00Z
S00790,F0015390,13735522,2025-02-21T16:30:00Z
S00790,F0015391,26371651,2025-02-24T18:12:00Z
S00790,F0015392,28787888,2025-02-09T07:31:00Z
S00790,F0015393,9321469,2025-02-08T20:05:00Z
S00514,F0015394,10984354,2025-02-24T22:05:00Z
S00514,F0015395,9169283,2025-02-22T12:09:00Z
S00514,F0015396,13634127,2025-02-23T13:42:00Z
S00514,F0015397,17774505,2025-02-04T15:51:00Z
S00514,F0015398,14885141,2025-02-15T17:06:00Z
S00514,F0015399,59428549,2025-02-14T01:05:00Z
S00514,F0015400,8643274,2025-02-24T23:10:00Z
S00514,F0015401,20151697,2025-02-24T01:24:00Z
S00514,F0015402,43142478,2025-02-02T10:18:00Z
S00514,F0015403,24277424,2025-02-12T03:05:00Z
S00514,F0015404,27999695,2025-02-13T05:07:00Z
S00514,F0015405,15955565,2025-02-10T02:23:00Z
S00514,F0015406,38188142,2025-02-11T20:06:00Z
S00514,F0015407,55898302,2025-02-18T04:39:00Z
S00514,F0015408,46449421,2025-02-04T21:54:00Z
S00514,F0015409,19486062,2025-02-16T03:53:00Z
S00514,F0015410,20793302,2025-02-24T08:15:00Z
S00514,F0015411,34358803,2025-02-02T18:11:00Z
S00514,F0015412,21416961,2025-02-07T00:35:00Z
S00514,F0015413,22059966,2025-02-23T09:49:00Z
S00514,F0015414,46545145,2025-02-14T05:39:00Z
S00514,F0015415,39436868,2025-02-26T09:01:00Z
S00514,F0015416,7976044,2025-02-17T21:10:00Z
S00514,F0015417,134288193,2025-02-07T15:52:00Z
S00514,F0015418,10923024,2025-02-10T02:02:00Z
S00514,F0015419,20059617,2025-02-13T21:19:00Z
S00514,F0015420,45718323,2025-02-05T12:36:00Z
S00514,F0015421,41525214,2025-02-12T23:45:00Z
S00514,F0015422,3863530,2025-02-10T15:14:00Z
S00514,F0015423,38749776,2025-02-26T05:57:00Z
S00514,F0015424,39993060,2025-02-17T05:29:00Z
S00514,F0015425,28333459,2025-02-04T01:01:00Z
S01048,F0015426,16346434,2025-02-09T01:03:00Z
S01048,F0015427,9330352,2025-02-14T18:06:00Z
S01048,F0015428,15097050,2025-02-03T05:42:00Z
S01048,F0015429,12014644,2025-02-14T06:02:00Z
S01048,F0015430,27913253,2025-02-24T22:33:00Z
S01048,F0015431,46202771,2025-02-13T20:37:00Z
S01048,F0015432,52401280,2025-02-16T00:10:00Z
S01048,F0015433,16303877,2025-02-16T09:02:00Z
S01048,F0015434,58920621,2025-02-26T09:18:00Z
S01048,F0015435,23476110,2025-02-02T06:25:00Z
S01048,F0015436,8025989,2025-02-15T17:23:00Z
S01048,F0015437,17512082,2025-02-01T02:37:00Z
S01048,F0015438,8439449,2025-02-18T06:02:00Z
S01048,F0015439,27951637,2025-02-16T14:00:00Z
S01048,F0015440,40451286,2025-02-19T16:22:00Z
S01048,F0015441,5996541,2025-02-07T14:47:00Z
S01048,F0015442,30302911,2025-02-01T04:01:00Z
S01048,F0015443,47524913,2025-02-05T02:12:00Z
S01048,F0015444,3366845,2025-02-05T19:20:00Z
S01048,F0015445,16126049,2025-02-10T12:49:00Z
S01048,F0015446,9941051,2025-02-04T15:52:00Z
S01048,F0015447,32451122,2025-02-03T22:13:00Z
S01048,F0015448,37603653,2025-02-23T20:07:00Z
S01048,F0015449,9924260,2025-02-22T21:22:00Z
S01048,F0015450,13169053,2025-02-09T19:57:00Z
S01048,F0015451,29436144,2025-02-28T21:24:00Z
S01048,F0015452,20228986,2025-02-01T16:56:00Z
S01048,F0015453,8327585,2025-02-19T23:05:00Z
S00753,F0015454,91327994,2025-02-26T16:26:00Z
S00753,F0015455,9641481,2025-02-14T09:35:00Z
S00753,F0015456,19362489,2025-02-16T17:32:00Z
S00753,F0015457,10515879,2025-02-21T18:29:00Z
S00753,F0015458,32411380,2025-02-13T23:00:00Z
S00753,F0015459,68956598,2025-02-11T10:18:00Z
S00753,F0015460,14136895,2025-02-22T10:31:00Z
S00753,F0015461,5882390,2025-02-28T08:26:00Z
S00753,F0015462,40264701,2025-02-24T00:30:00Z
S00753,F0015463,27153788,2025-02-19T11:07:00Z
S00753,F0015464,4493300,2025-02-17T04:55:00Z
S00753,F0015465,13102412,2025-02-13T20:41:00Z
S01058,F0015466,8502623,2025-02-16T12:51:00Z
S01058,F0015467,18974715,2025-02-13T09:24:00Z
S01058,F0015468,25137832,2025-02-22T08:11:00Z
S01058,F0015469,44819038,2025-02-26T13:20:00Z
S01058,F0015470,3145109,2025-02-13T10:02:00Z
S01058,F0015471,43840189,2025-02-12T19:43:00Z
S01058,F0015472,15060364,2025-02-25T11:28:00Z
S01058,F0015473,9789964,2025-02-27T06:58:00Z
S01058,F0015474,16040517,2025-02-19T17:20:00Z
S01058,F0015475,48930876,2025-02-09T05:24:00Z
S01058,F0015476,19555830,2025-02-04T02:52:00Z
S01058,F0015477,13420035,2025-02-02T02:28:00Z
S01058,F0015478,20834734,2025-02-22T08:26:00Z
S01058,F0015479,128261252,2025-02-19T21:20:00Z
S01058,F0015480,103122981,2025-02-17T19:23:00Z
S01058,F0015481,73961413,2025-02-07T10:58:00Z
S01058,F0015482,65253589,2025-02-10T14:17:00Z
S01058,F0015483,15579777,2025-02-21T06:25:00Z
S01058,F0015484,17687373,2025-02-20T03:32:00Z
S01058,F0015485,238495005,2025-02-03T14:36:00Z
S01139,F0015486,9321198,2025-02-24T08:51:00Z
S01139,F0015487,27841960,2025-02-17T11:36:00Z
S01139,F0015488,52890200,2025-02-08T05:55:00Z
S01139,F0015489,21876295,2025-02-05T16:21:00Z
S01139,F0015490,9053933,2025-02-15T20:35:00Z
S01139,F0015491,20908654,2025-02-12T10:07:00Z
S01139,F0015492,49948191,2025-02-05T03:39:00Z
S01139,F0015493,39432952,2025-02-12T19:43:00Z
S01139,F0015494,15981967,2025-02-21T01:32:00Z
S01139,F0015495,28588219,2025-02-24T12:50:00Z
S01139,F0015496,174857251,2025-02-24T00:41:00Z
S01139,F0015497,11524742,2025-02-15T00:36:00Z
S01139,F0015498,24008041,2025-02-23T22:23:00Z
S01139,F0015499,26387391,2025-02-13T03:49:00Z
S01139,F0015500,22904324,2025-02-23T07:05:00Z
S01139,F0015501,45323088,2025-02-13T14:35:00Z
S01139,F0015502,56645511,2025-02-09T00:56:00Z
S00758,F0015503,9596954,2025-02-07T21:51:00Z
S00758,F0015504,61542920,2025-02-06T09:23:00Z
S00758,F0015505,16741044,2025-02-22T13:22:00Z
S00758,F0015506,45764060,2025-02-18T12:42:00Z
S00758,F0015507,71195871,2025-02-12T06:18:00Z
S00758,F0015508,61515021,2025-02-23T19:24:00Z
S00758,F0015509,11512616,2025-02-22T16:14:00Z
S00758,F0015510,14390615,2025-02-21T09:40:00Z
S00758,F0015511,20462966,2025-02-03T14:30:00Z
S00758,F0015512,22738749,2025-02-13T14:58:00Z
S00758,F0015513,17379738,2025-02-16T09:29:00Z
S00758,F0015514,15134603,2025-02-10T18:47:00Z
S00758,F0015515,115380488,2025-02-23T19:39:00Z
S00758,F0015516,26129541,2025-02-16T23:37:00Z
S00758,F0015517,23900828,2025-02-28T22:41:00Z
S00758,F0015518,86820459,2025-02-03T14:54:00Z
S00758,F0015519,9521557,2025-02-18T06:45:00Z
S00758,F0015520,3837885,2025-02-23T12:51:00Z
S00758,F0015521,12946716,2025-02-21T15:51:00Z
S00758,F0015522,15228745,2025-02-21T07:50:00Z
S00758,F0015523,85711260,2025-02-07T07:55:00Z
S00758,F0015524,37075647,2025-02-26T10:53:00Z
S00758,F0015525,70504567,2025-02-02T08:53:00Z
S00758,F0015526,25653555,2025-02-04T14:05:00Z
S00758,F0015527,6657531,2025-02-24T05:21:00Z
S00758,F0015528,5741073,2025-02-11T03:57:00Z
S00758,F0015529,31264857,2025-02-19T08:37:00Z
S00758,F0015530,50016305,2025-02-11T03:33:00Z
S00758,F0015531,5419863,2025-02-11T12:25:00Z
S00758,F0015532,32312274,2025-02-15T19:43:00Z
S00758,F0015533,15155180,2025-02-27T23:45:00Z
S00758,F0015534,31519943,2025-02-10T12:14:00Z
S00758,F0015535,19253814,2025-02-13T12:35:00Z
S00758,F0015536,16885082,2025-02-08T20:04:00Z
S00758,F0015537,8568130,2025-02-25T23:05:00Z
S00758,F0015538,15160917,2025-02-04T21:31:00Z
S00758,F0015539,47990380,2025-02-24T12:27:00Z
S00758,F0015540,24696628,2025-02-22T02:28:00Z
S01010,F0015541,21543227,2025-02-09T07:14:00Z
S01010,F0015542,7616762,2025-02-20T10:06:00Z
S01010,F0015543,62387593,2025-02-06T05:44:00Z
S01010,F0015544,295223522,2025-02-02T01:48:00Z
S01010,F0015545,61486764,2025-02-27T02:09:00Z
S01010,F0015546,42755208,2025-02-18T11:39:00Z
S01010,F0015547,24555168,2025-02-16T17:39:00Z
S01010,F0015548,10170235,2025-02-19T10:29:00Z
S01010,F0015549,90917569,2025-02-03T19:59:00Z
S01010,F0015550,28665400,2025-02-21T23:07:00Z
S01010,F0015551,200714205,2025-02-15T11:31:00Z
S01010,F0015552,20929730,2025-02-23T17:03:00Z
S01010,F0015553,102899503,2025-02-06T13:54:00Z
S01010,F0015554,6894761,2025-02-02T03:16:00Z
S01010,F0015555,43802385,2025-02-01T19:03:00Z
S01010,F0015556,6896733,2025-02-11T06:50:00Z
S01010,F0015557,3585896,2025-02-13T20:48:00Z
S01010,F0015558,41024624,2025-02-08T21:12:00Z
S01010,F0015559,93567538,2025-02-18T11:00:00Z
S01010,F0015560,52357466,2025-02-01T06:30:00Z
S01010,F0015561,25754284,2025-02-03T01:23:00Z
S01010,F0015562,80614197,2025-02-15T13:06:00Z
S01010,F0015563,7777589,2025-02-06T07:07:00Z
S01010,F0015564,4028249,2025-02-08T14:53:00Z
S01010,F0015565,42799791,2025-02-13T22:05:00Z
S01010,F0015566,58254131,2025-02-15T23:07:00Z
S01010,F0015567,65777906,2025-02-27T15:31:00Z
S01010,F0015568,16809799,2025-02-16T22:44:00Z
S01010,F0015569,39561366,2025-02-25T01:08:00Z
S01010,F0015570,7454219,2025-02-22T17:08:00Z
S01010,F0015571,7873110,2025-02-28T14:08:00Z
S01010,F0015572,25736328,2025-02-22T16:12:00Z
S01010,F0015573,19356473,2025-02-12T05:18:00Z
S01010,F0015574,15604149,2025-02-18T00:50:00Z
S01010,F0015575,9289641,2025-02-28T03:13:00Z
S01010,F0015576,17961798,2025-02-22T19:02:00Z
S00687,F0015577,19226904,2025-02-02T13:10:00Z
S00687,F0015578,9123116,2025-02-24T00:06:00Z
S00687,F0015579,17327826,2025-02-21T08:48:00Z
S00687,F0015580,16330263,2025-02-23T09:50:00Z
S00687,F0015581,11514076,2025-02-18T09:12:00Z
S00687,F0015582,18581742,2025-02-24T20:33:00Z
S00687,F0015583,99072321,2025-02-04T04:55:00Z
S00687,F0015584,6402797,2025-02-18T20:30:00Z
S00687,F0015585,119140469,2025-02-11T21:58:00Z
S00687,F0015586,135762276,2025-02-18T00:33:00Z
S00687,F0015587,9893497,2025-02-18T12:37:00Z
S00687,F0015588,117416537,2025-02-10T07:38:00Z
S00687,F0015589,10915015,2025-02-03T13:35:00Z
S00687,F0015590,10938160,2025-02-01T13:54:00Z
S00687,F0015591,17484989,2025-02-11T10:14:00Z
S00687,F0015592,6813378,2025-02-27T21:01:00Z
S00687,F0015593,59002908,2025-02-07T20:14:00Z
S00687,F0015594,21259984,2025-02-27T23:34:00Z
S00687,F0015595,53967904,2025-02-14T19:48:00Z
S00687,F0015596,52273967,2025-02-28T19:14:00Z
S00687,F0015597,30185052,2025-02-19T05:51:00Z
S00687,F0015598,37900374,2025-02-16T18:08:00Z
S00687,F0015599,31474811,2025-02-27T19:34:00Z
S00687,F0015600,29804210,2025-02-09T12:13:00Z
S00687,F0015601,26676555,2025-02-28T23:20:00Z
S00687,F0015602,25524645,2025-02-28T09:41:00Z
S00687,F0015603,46258201,2025-02-03T04:07:00Z
S00687,F0015604,67909611,2025-02-01T07:26:00Z
S00687,F0015605,9708574,2025-02-03T07:38:00Z
S00687,F0015606,5391856,2025-02-20T06:57:00Z
S00687,F0015607,38528917,2025-02-14T08:39:00Z
S00687,F0015608,3133179,2025-02-02T19:11:00Z
S00687,F0015609,9945977,2025-02-27T22:17:00Z
S00687,F0015610,5384797,2025-02-10T06:14:00Z
S00687,F0015611,128984105,2025-02-16T17:37:00Z
S00687,F0015612,17622508,2025-02-11T01:15:00Z
S00687,F0015613,31702514,2025-02-06T20:27:00Z
S00224,F0015614,31573972,2025-02-02T12:16:00Z
S00224,F0015615,16782673,2025-02-07T15:01:00Z
S00224,F0015616,20350583,2025-02-23T05:20:00Z
S00224,F0015617,25967273,2025-02-22T10:21:00Z
S00224,F0015618,22352381,2025-02-14T01:58:00Z
S00224,F0015619,24536276,2025-02-22T12:53:00Z
S00224,F0015620,19691261,2025-02-09T05:12:00Z
S00224,F0015621,14743720,2025-02-23T01:16:00Z
S00224,F0015622,12511367,2025-02-24T22:31:00Z
S00224,F0015623,11368992,2025-02-01T15:06:00Z
S00224,F0015624,6800789,2025-02-18T09:03:00Z
S00224,F0015625,13511516,2025-02-01T23:13:00Z
S00224,F0015626,22348040,2025-02-23T18:00:00Z
S00224,F0015627,143229535,2025-02-15T01:20:00Z
S00224,F0015628,133880377,2025-02-06T09:31:00Z
S00224,F0015629,10351381,2025-02-17T10:37:00Z
S00224,F0015630,117637714,2025-02-12T12:24:00Z
S00224,F0015631,20258264,2025-02-28T14:44:00Z
S00224,F0015632,5448378,2025-02-22T11:55:00Z
S00736,F0015633,19197864,2025-02-15T07:19:00Z
S00736,F0015634,11926835,2025-02-12T11:05:00Z
S00736,F0015635,44629754,2025-02-05T17:54:00Z
S00736,F0015636,20858148,2025-02-24T11:29:00Z
S00736,F0015637,8298646,2025-02-13T17:20:00Z
S00736,F0015638,37452497,2025-02-22T05:24:00Z
S00736,F0015639,8345370,2025-02-11T08:13:00Z
S00736,F0015640,6826101,2025-02-07T23:47:00Z
S00736,F0015641,30628129,2025-02-12T17:20:00Z
S00736,F0015642,9035620,2025-02-18T00:57:00Z
S00736,F0015643,40774947,2025-02-27T06:41:00Z
S00736,F0015644,5009138,2025-02-24T01:33:00Z
S00736,F0015645,37384545,2025-02-26T01:29:00Z
S00736,F0015646,76675236,2025-02-14T03:48:00Z
S00736,F0015647,15687018,2025-02-20T02:58:00Z
S00736,F0015648,42682850,2025-02-09T19:23:00Z
S00736,F0015649,74041073,2025-02-18T19:26:00Z
S00736,F0015650,2389467,2025-02-02T07:53:00Z
S00736,F0015651,57233101,2025-02-20T19:36:00Z
S00736,F0015652,24011099,2025-02-10T04:48:00Z
S00736,F0015653,41004113,2025-02-17T04:59:00Z
S00736,F0015654,21634706,2025-02-07T05:29:00Z
S00736,F0015655,7461608,2025-02-07T20:24:00Z
S00736,F0015656,49567597,2025-02-06T20:15:00Z
S00736,F0015657,17473533,2025-02-08T19:18:00Z
S00736,F0015658,42228926,2025-02-02T13:38:00Z
S00736,F0015659,65848784,2025-02-12T05:22:00Z
S00736,F0015660,23627100,2025-02-11T13:31:00Z
S00736,F0015661,50614180,2025-02-08T09:55:00Z
S00736,F0015662,5873076,2025-02-08T13:49:00Z
S00736,F0015663,29192919,2025-02-07T22:58:00Z
S00736,F0015664,11241242,2025-02-15T00:26:00Z
S00736,F0015665,21999826,2025-02-12T02:27:00Z
S00401,F0015666,17986725,2025-02-01T13:11:00Z
S00401,F0015667,13908119,2025-02-13T03:29:00Z
S00401,F0015668,14433295,2025-02-21T23:40:00Z
S00401,F0015669,38311639,2025-02-20T02:01:00Z
S00401,F0015670,13345538,2025-02-10T13:57:00Z
S00401,F0015671,20160941,2025-02-02T14:03:00Z
S00401,F0015672,79487973,2025-02-27T22:05:00Z
S00401,F0015673,12138800,2025-02-03T12:14:00Z
S00401,F0015674,30088274,2025-02-07T08:09:00Z
S00401,F0015675,82565494,2025-02-03T06:36:00Z
S00401,F0015676,14162457,2025-02-01T06:46:00Z
S00401,F0015677,12448514,2025-02-28T03:49:00Z
S00401,F0015678,19044927,2025-02-25T16:09:00Z
S00401,F0015679,44904544,2025-02-13T10:54:00Z
S00401,F0015680,18329991,2025-02-03T05:45:00Z
S00401,F0015681,40765098,2025-02-23T15:41:00Z
S00401,F0015682,32953707,2025-02-13T09:18:00Z
S00401,F0015683,12259173,2025-02-03T10:10:00Z
S00401,F0015684,15895070,2025-02-16T11:07:00Z
S00401,F0015685,10151611,2025-02-24T10:34:00Z
S00401,F0015686,24419105,2025-02-14T11:42:00Z
S00401,F0015687,31266625,2025-02-14T15:31:00Z
S00401,F0015688,31581648,2025-02-02T06:43:00Z
S00401,F0015689,15675311,2025-02-12T03:07:00Z
S00401,F0015690,25976200,2025-02-24T12:59:00Z
S00401,F0015691,51257993,2025-02-12T12:47:00Z
S01903,F0015692,28628309,2025-02-17T02:58:00Z
S01903,F0015693,62726819,2025-02-07T08:16:00Z
S01903,F0015694,33155200,2025-02-02T07:06:00Z
S01903,F0015695,85438233,2025-02-23T22:20:00Z
S01903,F0015696,11552540,2025-02-11T10:05:00Z
S01903,F0015697,87440522,2025-02-11T04:00:00Z
S01903,F0015698,17636620,2025-02-04T02:24:00Z
S01903,F0015699,24411858,2025-02-05T04:32:00Z
S01903,F0015700,39095760,2025-02-21T22:53:00Z
S01903,F0015701,38867513,2025-02-13T19:25:00Z
S01903,F0015702,51065973,2025-02-21T03:55:00Z
S01903,F0015703,83246201,2025-02-07T23:07:00Z
S01903,F0015704,19069319,2025-02-24T13:49:00Z
S01903,F0015705,9299583,2025-02-21T19:33:00Z
S01903,F0015706,39030545,2025-02-17T12:05:00Z
S01903,F0015707,9840990,2025-02-09T09:58:00Z
S01903,F0015708,26487519,2025-02-14T15:53:00Z
S01903,F0015709,16856479,2025-02-09T20:00:00Z
S01903,F0015710,26293225,2025-02-20T22:58:00Z
S01903,F0015711,20264943,2025-02-16T21:58:00Z
S01903,F0015712,4571284,2025-02-01T12:59:00Z
S01903,F0015713,112040433,2025-02-12T05:40:00Z
S01903,F0015714,35182885,2025-02-14T09:01:00Z
S01903,F0015715,12303788,2025-02-01T07:50:00Z
S01903,F0015716,26224473,2025-02-06T07:15:00Z
S01903,F0015717,5628314,2025-02-23T23:08:00Z
S01903,F0015718,4101368,2025-02-14T06:52:00Z
S01903,F0015719,32562503,2025-02-24T12:57:00Z
S01903,F0015720,29389084,2025-02-10T04:32:00Z
S01903,F0015721,151407692,2025-02-13T11:34:00Z
S01903,F0015722,14420337,2025-02-27T18:55:00Z
S01903,F0015723,16875455,2025-02-08T09:59:00Z
S01903,F0015724,16532990,2025-02-08T07:48:00Z
S01903,F0015725,86763872,2025-02-01T02:42:00Z
S01903,F0015726,49951798,2025-02-24T01:50:00Z
S01903,F0015727,13229025,2025-02-14T18:15:00Z
S01903,F0015728,15313368,2025-02-06T05:28:00Z
S00918,F0015729,17894524,2025-02-26T04:52:00Z
S00918,F0015730,15125178,2025-02-01T20:56:00Z
S00918,F0015731,80961637,2025-02-15T04:10:00Z
S00918,F0015732,156860443,2025-02-13T11:50:00Z
S00918,F0015733,20717386,2025-02-07T11:24:00Z
S00918,F0015734,10105040,2025-02-11T04:03:00Z
S00918,F0015735,7419127,2025-02-19T20:06:00Z
S00918,F0015736,11231295,2025-02-19T22:03:00Z
S00918,F0015737,78870317,2025-02-26T00:41:00Z
S00918,F0015738,17054316,2025-02-18T20:43:00Z
S00918,F0015739,14413507,2025-02-01T03:32:00Z
S00918,F0015740,10369917,2025-02-12T06:19:00Z
S00918,F0015741,12484883,2025-02-27T12:22:00Z
S00968,F0015742,5425388,2025-02-27T07:32:00Z
S00968,F0015743,8722094,2025-02-16T09:27:00Z
S00968,F0015744,27394352,2025-02-28T16:59:00Z
S00968,F0015745,43218202,2025-02-12T15:17:00Z
S00968,F0015746,13428259,2025-02-24T08:26:00Z
S00968,F0015747,69196708,2025-02-01T21:13:00Z
S00968,F0015748,38350997,2025-02-06T14:43:00Z
S00968,F0015749,6877407,2025-02-06T18:19:00Z
S00968,F0015750,16807533,2025-02-18T09:50:00Z
S00041,F0015751,32211134,2025-02-08T20:14:00Z
S00041,F0015752,19593614,2025-02-16T14:16:00Z
S00041,F0015753,6167267,2025-02-24T06:13:00Z
S00041,F0015754,47812375,2025-02-27T01:30:00Z
S00041,F0015755,19181089,2025-02-05T22:51:00Z
S00041,F0015756,126970042,2025-02-22T09:49:00Z
S00041,F0015757,11011919,2025-02-24T03:17:00Z
S00041,F0015758,12152073,2025-02-03T07:15:00Z
S00041,F0015759,5096401,2025-02-16T17:22:00Z
S00041,F0015760,8025317,2025-02-10T21:41:00Z
S00041,F0015761,45598571,2025-02-14T16:12:00Z
S00041,F0015762,12359619,2025-02-17T17:49:00Z
S00041,F0015763,5997830,2025-02-27T12:34:00Z
S00041,F0015764,1108676,2025-02-01T07:04:00Z
S00041,F0015765,35240088,2025-02-07T16:01:00Z
S00041,F0015766,6100450,2025-02-28T05:15:00Z
S00041,F0015767,49098282,2025-02-08T15:56:00Z
S00041,F0015768,53927193,2025-02-11T21:49:00Z
S00041,F0015769,24788077,2025-02-14T04:05:00Z
S00041,F0015770,81949729,2025-02-10T22:39:00Z
S00041,F0015771,31626218,2025-02-22T11:36:00Z
S00041,F0015772,12169898,2025-02-27T05:25:00Z
S00041,F0015773,4487959,2025-02-10T00:28:00Z
S00041,F0015774,14162306,2025-02-02T07:03:00Z
S00041,F0015775,10870951,2025-02-05T06:26:00Z
S00041,F0015776,16207162,2025-02-18T12:07:00Z
