subscription_id	call_id	duration_sec	ts
S00537	V0011935	1484	2025-03-14T04:43:00Z
S00560	Y0003055	1457	2025-02-28T17:02:00Z
S00670	V0014785	1399	2025-03-27T10:13:00Z
S00230	V0005185	530	2025-03-28T22:38:00Z
S00137	V0003088	60	2025-03-10T21:51:00Z
S01815	V0040728	389	2025-03-07T21:41:00Z
S01133	V0025114	929	2025-03-08T02:25:00Z
S01773	V0039757	355	2025-03-07T23:57:00Z
S01194	V0026568	1122	2025-03-14T00:29:00Z
S01322	V0029669	360	2025-03-25T03:31:00Z
S00941	V0020700	1328	2025-03-18T12:01:00Z
S00822	V0018077	489	2025-03-10T20:16:00Z
S00544	V0012063	1439	2025-03-19T08:48:00Z
S00605	V0013500	1018	2025-03-17T09:25:00Z
S00414	V0009211	1540	2025-03-21T16:06:00Z
S00989	V0021779	809	2025-03-27T02:20:00Z
S01610	V0036163	261	2025-03-01T01:57:00Z
S01161	V0025774	51	2025-03-01T10:08:00Z
S01173	Y0006405	840	2025-04-02T16:55:00Z
S01459	V0032924	1644	2025-03-17T18:34:00Z
S01697	V0038081	864	2025-03-12T06:22:00Z
S00508	V0011315	174	2025-03-13T00:29:00Z
S01429	V0032197	1440	2025-03-10T22:08:00Z
S01993	V0044700	1354	2025-03-25T03:22:00Z
S01003	V0022120	1094	2025-03-25T21:39:00Z
S01877	V0042162	116	2025-03-11T23:46:00Z
S00060	V0001376	1502	2025-03-13T03:19:00Z
S01303	Y0007097	1277	2025-02-24T14:49:00Z
S00165	V0003708	53	2025-03-12T22:28:00Z
S01871	V0042013	1114	2025-03-20T11:13:00Z
S00592	V0013230	718	2025-03-04T16:24:00Z
S01234	Y0006726	1184	2025-02-20T05:27:00Z
S01217	V0027052	776	2025-03-20T11:07:00Z
S00837	V0018397	26	2025-03-22T17:23:00Z
S00303	V0006807	524	2025-03-01T23:19:00Z
S01266	V0028168	122	2025-03-16T03:10:00Z
S00083	V0001961	213	2025-03-13T21:52:00Z
S01918	V0043057	1769	2025-03-26T23:34:00Z
S01858	V0041650	118	2025-03-21T16:41:00Z
S01421	V0032055	1746	2025-03-28T11:04:00Z
S01746	Y0009566	315	2025-04-02T03:30:00Z
S01808	V0040593	993	2025-03-05T03:57:00Z
S00449	Y0002456	824	2025-04-02T01:05:00Z
S00629	Y0003412	361	2025-04-03T22:42:00Z
S01903	V0042761	1652	2025-03-10T08:52:00Z
S00944	V0020781	1497	2025-03-16T03:01:00Z
S01051	V0023293	1405	2025-03-07T19:26:00Z
S00872	V0019108	1715	2025-03-17T09:06:00Z
S01447	V0032656	1479	2025-03-17T22:34:00Z
S01181	Y0006443	754	2025-02-21T09:20:00Z
S01261	V0028030	225	2025-03-24T20:17:00Z
S00644	Y0003489	947	2025-02-28T23:41:00Z
S01213	V0026975	1322	2025-03-28T07:01:00Z
S00343	V0007799	1732	2025-03-02T00:44:00Z
S01134	V0025163	1361	2025-03-05T07:43:00Z
S00373	V0008403	1662	2025-03-23T22:24:00Z
S01831	V0041052	1304	2025-03-09T18:23:00Z
S00326	V0007373	1201	2025-03-28T23:19:00Z
S00186	V0004166	537	2025-03-21T08:43:00Z
S00558	V0012428	693	2025-03-17T18:48:00Z
S00873	V0019150	1713	2025-03-09T06:19:00Z
S00080	Y0000415	792	2025-02-20T23:37:00Z
S00648	V0014378	1104	2025-03-04T04:45:00Z
S00035	Y0000181	1567	2025-02-22T18:09:00Z
S00245	V0005552	1220	2025-03-26T05:00:00Z
S00887	Y0004838	201	2025-02-22T17:38:00Z
S01448	Y0007884	203	2025-04-04T12:15:00Z
S01790	V0040142	1408	2025-03-24T06:11:00Z
S00463	V0010292	332	2025-03-01T21:47:00Z
S01781	V0039965	512	2025-03-20T09:19:00Z
S01032	V0022814	339	2025-03-15T11:32:00Z
S00078	V0001860	982	2025-03-05T01:26:00Z
S01261	Y0006878	238	2025-02-22T19:29:00Z
S00590	Y0003200	695	2025-02-27T22:46:00Z
S00054	V0001233	374	2025-03-17T07:56:00Z
S01293	V0028893	1073	2025-03-16T15:52:00Z
S01148	V0025433	145	2025-03-27T14:31:00Z
S01050	Y0005721	1486	2025-02-25T04:09:00Z
S00739	Y0004030	1056	2025-04-03T06:14:00Z
S01857	V0041623	716	2025-03-12T11:36:00Z
S00942	V0020713	349	2025-03-24T16:24:00Z
S00804	V0017718	974	2025-03-01T09:00:00Z
S00548	V0012197	1772	2025-03-08T00:06:00Z
S01858	Y0010174	592	2025-02-23T16:30:00Z
S01972	V0044221	1659	2025-03-17T13:57:00Z
S00216	V0004837	1757	2025-03-23T21:21:00Z
S01717	V0038453	1474	2025-03-28T09:54:00Z
S00609	V0013600	929	2025-03-17T13:52:00Z
S01254	V0027871	102	2025-03-09T09:40:00Z
S00327	V0007394	1142	2025-03-24T05:51:00Z
S01616	V0036262	1729	2025-03-23T00:05:00Z
S00441	Y0002410	1287	2025-04-04T01:02:00Z
S00992	V0021850	604	2025-03-08T22:49:00Z
S01179	V0026231	982	2025-03-21T03:17:00Z
S01304	V0029244	448	2025-03-04T00:32:00Z
S00080	V0001912	1176	2025-03-04T07:59:00Z
S01840	Y0010074	777	2025-02-24T03:51:00Z
S01239	V0027535	1294	2025-03-03T23:59:00Z
S00790	Y0004302	227	2025-04-04T10:03:00Z
S01327	Y0007217	772	2025-02-26T17:57:00Z
S00711	V0015715	1791	2025-03-10T07:58:00Z
S01770	Y0009691	1079	2025-04-04T09:46:00Z
S00964	V0021257	475	2025-03-01T09:30:00Z
S00929	V0020419	1611	2025-03-02T06:09:00Z
S00993	Y0005414	329	2025-04-01T16:41:00Z
S00475	V0010521	1029	2025-03-05T14:41:00Z
S00873	V0019126	1462	2025-03-22T23:49:00Z
S01179	Y0006435	1386	2025-02-24T00:38:00Z
S01225	V0027242	54	2025-03-06T15:27:00Z
S00717	V0015849	1145	2025-03-11T13:46:00Z
S00320	Y0001718	198	2025-02-23T22:01:00Z
S01074	Y0005852	1714	2025-04-05T18:26:00Z
S01371	V0030840	1659	2025-03-26T07:19:00Z
S00072	V0001681	1642	2025-03-26T20:18:00Z
S00586	V0013117	823	2025-03-08T05:35:00Z
S01679	V0037704	857	2025-03-03T20:46:00Z
S01843	V0041326	1103	2025-03-01T06:39:00Z
S00010	V0000321	1503	2025-03-22T12:31:00Z
S01114	V0024745	1115	2025-03-26T21:40:00Z
S01995	Y0010872	1474	2025-04-03T20:13:00Z
S00431	V0009603	236	2025-03-10T18:15:00Z
S00061	V0001413	1565	2025-03-09T22:44:00Z
S01862	Y0010200	438	2025-02-28T04:59:00Z
S00205	V0004587	41	2025-03-20T03:16:00Z
S01922	Y0010508	1236	2025-04-02T06:37:00Z
S00103	V0002368	920	2025-03-27T03:31:00Z
S00569	V0012698	1357	2025-03-01T17:39:00Z
S00151	Y0000787	1169	2025-02-26T23:20:00Z
S00809	V0017839	379	2025-03-13T03:45:00Z
S01111	V0024677	289	2025-03-17T06:52:00Z
S01549	V0034887	1218	2025-03-09T11:34:00Z
S01535	Y0008374	86	2025-04-04T17:04:00Z
S00423	Y0002305	1788	2025-04-02T04:10:00Z
S01370	Y0007462	1473	2025-02-23T20:53:00Z
S00045	V0001020	1611	2025-03-13T18:02:00Z
S01937	V0043443	1654	2025-03-16T07:03:00Z
S00652	V0014439	1281	2025-03-19T19:44:00Z
S01202	V0026716	1288	2025-03-11T03:31:00Z
S00371	V0008350	860	2025-03-13T03:19:00Z
S01128	V0025053	326	2025-03-14T04:41:00Z
S00887	V0019450	664	2025-03-17T10:23:00Z
S00793	V0017388	1101	2025-03-01T11:51:00Z
S00337	V0007653	1686	2025-03-03T18:19:00Z
S00740	Y0004032	559	2025-04-05T20:07:00Z
S00725	V0016019	100	2025-03-20T10:44:00Z
S00186	V0004144	1720	2025-03-02T19:32:00Z
S00223	V0004987	1136	2025-03-18T08:03:00Z
S01388	V0031247	938	2025-03-18T01:16:00Z
S00779	V0017157	147	2025-03-23T22:59:00Z
S01285	V0028671	580	2025-03-15T04:09:00Z
S00839	V0018432	228	2025-03-18T05:39:00Z
S01545	V0034790	579	2025-03-13T16:08:00Z
S00035	V0000780	1567	2025-03-14T07:33:00Z
S00922	V0020255	1522	2025-03-18T01:59:00Z
S01522	Y0008295	1275	2025-02-27T09:57:00Z
S01176	V0026194	530	2025-03-05T20:06:00Z
S00743	V0016412	948	2025-03-06T04:14:00Z
S00105	V0002423	1617	2025-03-11T07:52:00Z
S00137	V0003074	1784	2025-03-25T14:26:00Z
S01175	Y0006413	154	2025-02-25T17:15:00Z
S00572	V0012810	1131	2025-03-01T07:53:00Z
S00975	V0021465	361	2025-03-22T05:01:00Z
S00925	V0020303	1542	2025-03-14T12:45:00Z
S00993	Y0005409	264	2025-04-02T13:28:00Z
S01417	Y0007723	476	2025-04-03T23:15:00Z
S00685	V0015131	561	2025-03-10T00:04:00Z
S00873	V0019130	691	2025-03-09T21:36:00Z
S00054	V0001244	1644	2025-03-08T15:29:00Z
S00302	V0006769	1522	2025-03-03T02:46:00Z
S01612	V0036193	297	2025-03-01T19:44:00Z
S01336	V0029980	1576	2025-03-07T21:55:00Z
S01569	V0035314	1524	2025-03-12T22:48:00Z
S01843	V0041316	1690	2025-03-24T14:45:00Z
S01344	V0030197	66	2025-03-07T21:23:00Z
S01544	Y0008424	1651	2025-02-25T11:13:00Z
S00840	Y0004586	727	2025-04-01T08:41:00Z
S01910	V0042889	284	2025-03-11T16:22:00Z
S00426	V0009535	1523	2025-03-04T11:53:00Z
S01525	V0034316	1765	2025-03-08T08:42:00Z
S01657	Y0009068	799	2025-02-23T10:22:00Z
S00612	V0013665	986	2025-03-03T01:43:00Z
S01886	V0042407	1407	2025-03-15T22:18:00Z
S01143	V0025346	285	2025-03-26T22:23:00Z
S00059	Y0000314	961	2025-04-05T12:17:00Z
S00873	V0019159	1218	2025-03-07T14:55:00Z
S01376	V0030936	1176	2025-03-23T19:40:00Z
S01047	V0023218	479	2025-03-19T12:59:00Z
S01295	V0028967	1093	2025-03-12T09:06:00Z
S01353	V0030434	358	2025-03-18T19:35:00Z
S00055	V0001273	857	2025-03-14T07:51:00Z
S01196	Y0006533	1086	2025-04-02T09:43:00Z
S01658	V0037197	381	2025-03-22T10:16:00Z
S00223	V0004974	755	2025-03-07T04:12:00Z
S00787	V0017253	1234	2025-03-19T07:26:00Z
S00196	V0004444	1466	2025-03-04T14:16:00Z
S01996	V0044791	1507	2025-03-04T20:05:00Z
S01028	V0022733	1687	2025-03-24T13:10:00Z
S00560	V0012472	906	2025-03-28T03:12:00Z
S01850	V0041507	1343	2025-03-22T06:06:00Z
S01169	V0025988	521	2025-03-17T16:05:00Z
S00526	V0011727	1434	2025-03-28T07:20:00Z
S01330	V0029846	1597	2025-03-17T03:12:00Z
S01319	Y0007174	572	2025-02-23T04:23:00Z
S00676	V0014934	141	2025-03-14T22:57:00Z
S01019	V0022526	119	2025-03-10T07:43:00Z
S01266	V0028186	597	2025-03-13T00:31:00Z
S01126	V0025011	527	2025-03-11T04:05:00Z
S00946	Y0005134	479	2025-04-01T13:10:00Z
S01584	V0035631	1091	2025-03-01T22:50:00Z
S00243	V0005493	1691	2025-03-01T13:13:00Z
S01087	V0024155	1283	2025-03-23T12:05:00Z
S00371	V0008340	1648	2025-03-22T20:12:00Z
S01797	V0040288	1437	2025-03-17T06:47:00Z
S01688	V0037880	210	2025-03-17T00:33:00Z
S00551	Y0003002	95	2025-04-03T09:39:00Z
S00634	V0014043	1554	2025-03-06T06:14:00Z
S00667	Y0003629	178	2025-02-21T00:39:00Z
S00700	V0015455	1670	2025-03-15T12:26:00Z
S00645	V0014298	1727	2025-03-21T20:33:00Z
S01387	V0031202	737	2025-03-04T22:28:00Z
S01879	V0042212	981	2025-03-05T08:18:00Z
S00388	V0008703	26	2025-03-08T03:41:00Z
S00450	V0010028	687	2025-03-25T22:24:00Z
S00623	Y0003377	937	2025-02-26T14:36:00Z
S01543	Y0008416	447	2025-02-24T14:42:00Z
S01789	Y0009792	476	2025-02-25T23:12:00Z
S01691	V0037951	35	2025-03-20T11:02:00Z
S01310	V0029390	1039	2025-03-11T05:09:00Z
S00883	V0019351	1303	2025-03-16T12:09:00Z
S01927	V0043246	451	2025-03-07T11:39:00Z
S00390	V0008758	542	2025-03-26T01:26:00Z
S01421	V0032064	1705	2025-03-04T19:16:00Z
S00709	V0015666	620	2025-03-11T13:16:00Z
S00445	Y0002437	882	2025-04-05T06:40:00Z
S00852	V0018724	586	2025-03-15T16:55:00Z
S01585	V0035654	433	2025-03-04T18:39:00Z
S01585	V0035638	413	2025-03-27T16:16:00Z
S01944	V0043633	1675	2025-03-19T20:02:00Z
S00528	V0011745	751	2025-03-11T16:07:00Z
S01528	V0034406	236	2025-03-09T20:14:00Z
S00827	Y0004505	644	2025-04-04T23:14:00Z
S01168	V0025963	140	2025-03-09T20:59:00Z
S01379	V0031027	1750	2025-03-25T01:16:00Z
S00181	Y0000961	680	2025-04-05T08:03:00Z
S00127	V0002856	1580	2025-03-16T17:44:00Z
S01907	V0042852	1096	2025-03-20T12:57:00Z
S01836	Y0010051	483	2025-04-01T10:27:00Z
S01920	V0043085	293	2025-03-12T00:42:00Z
S01392	V0031361	426	2025-03-28T20:24:00Z
S00596	V0013311	330	2025-03-12T03:48:00Z
S00653	V0014467	146	2025-03-20T00:09:00Z
S00977	Y0005306	369	2025-02-21T02:54:00Z
S00186	V0004156	593	2025-03-27T21:57:00Z
S01508	V0034002	1459	2025-03-02T22:10:00Z
S00606	V0013529	368	2025-03-17T15:16:00Z
S00104	V0002380	1275	2025-03-03T03:29:00Z
S01018	V0022508	1512	2025-03-18T14:25:00Z
S01688	Y0009252	1211	2025-02-26T05:19:00Z
S01143	V0025342	1342	2025-03-13T01:33:00Z
S00509	V0011339	1393	2025-03-18T07:11:00Z
S01419	V0031982	1247	2025-03-08T07:21:00Z
S00576	V0012857	1280	2025-03-03T14:09:00Z
S00139	V0003133	142	2025-03-05T21:27:00Z
S01389	V0031277	1445	2025-03-23T22:35:00Z
S00432	V0009631	526	2025-03-21T07:22:00Z
S01489	V0033570	1414	2025-03-12T16:14:00Z
S01791	V0040173	1023	2025-03-22T05:07:00Z
S01898	V0042592	1604	2025-03-18T14:50:00Z
S01235	V0027438	1611	2025-03-02T18:28:00Z
S00531	V0011804	401	2025-03-25T09:56:00Z
S01973	Y0010760	1189	2025-02-25T07:03:00Z
S00357	V0008102	302	2025-03-15T14:40:00Z
S00289	V0006475	1355	2025-03-25T21:11:00Z
S00150	V0003356	211	2025-03-22T00:27:00Z
S01165	Y0006352	950	2025-04-02T12:29:00Z
S01390	V0031282	705	2025-03-03T19:27:00Z
S00566	Y0003088	1006	2025-04-03T05:22:00Z
S01100	V0024414	1590	2025-03-08T22:11:00Z
S00229	V0005157	1768	2025-03-02T23:49:00Z
S00522	V0011612	776	2025-03-13T18:30:00Z
S00553	Y0003018	495	2025-04-01T19:06:00Z
S00136	V0003062	187	2025-03-12T12:31:00Z
S01746	V0039152	1306	2025-03-05T11:28:00Z
S00342	V0007768	1474	2025-03-16T20:00:00Z
S00335	V0007572	765	2025-03-21T15:21:00Z
S00404	V0009023	979	2025-03-03T09:51:00Z
S01954	V0043814	22	2025-03-10T12:14:00Z
S01042	V0023053	357	2025-03-25T04:25:00Z
S00589	V0013189	841	2025-03-09T02:16:00Z
S01683	V0037777	163	2025-03-05T21:14:00Z
S01912	V0042920	1058	2025-03-13T16:02:00Z
S00251	Y0001328	866	2025-02-28T15:57:00Z
S01763	Y0009654	1498	2025-04-01T16:39:00Z
S00206	V0004603	880	2025-03-19T11:55:00Z
S00502	Y0002739	795	2025-02-21T01:10:00Z
S01026	Y0005595	695	2025-04-03T14:31:00Z
S01827	V0040996	1230	2025-03-16T05:17:00Z
S01200	V0026670	177	2025-03-01T20:23:00Z
S00185	V0004108	1717	2025-03-23T08:20:00Z
S00875	V0019176	906	2025-03-08T10:16:00Z
S01717	V0038455	656	2025-03-14T21:34:00Z
S00045	V0001015	1215	2025-03-17T08:41:00Z
S01138	Y0006199	960	2025-04-01T23:49:00Z
S00280	Y0001489	865	2025-04-05T00:53:00Z
S00761	V0016692	925	2025-03-15T06:58:00Z
S01019	V0022531	1490	2025-03-26T01:38:00Z
S01172	V0026081	514	2025-03-21T09:18:00Z
S00877	V0019218	518	2025-03-06T07:53:00Z
S01169	V0025970	1284	2025-03-04T14:26:00Z
S01075	V0023863	996	2025-03-02T14:11:00Z
S01625	V0036529	871	2025-03-07T14:40:00Z
S01908	V0042858	356	2025-03-20T21:31:00Z
S00114	V0002605	1502	2025-03-27T04:00:00Z
S00962	V0021186	1162	2025-03-05T13:34:00Z
S00433	Y0002361	811	2025-02-28T06:27:00Z
S00660	V0014609	275	2025-03-27T17:16:00Z
S00214	V0004781	635	2025-03-19T19:16:00Z
S01580	Y0008625	1279	2025-02-21T22:00:00Z
S01659	V0037206	1043	2025-03-05T16:08:00Z
S01322	V0029660	134	2025-03-21T13:42:00Z
S00251	V0005687	689	2025-03-18T03:29:00Z
S01564	V0035204	1161	2025-03-11T19:05:00Z
S01400	V0031486	1014	2025-03-13T00:00:00Z
S01655	V0037110	716	2025-03-12T00:39:00Z
S00982	V0021662	283	2025-03-28T02:02:00Z
S00609	V0013579	232	2025-03-27T14:08:00Z
S00054	V0001244	1644	2025-03-08T15:29:00Z
S01509	Y0008225	824	2025-02-26T02:16:00Z
S00401	V0008968	98	2025-03-15T01:54:00Z
S00776	V0017109	652	2025-03-12T12:41:00Z
S01462	V0032964	678	2025-03-14T11:19:00Z
S01904	V0042797	1166	2025-03-22T19:14:00Z
S00318	V0007158	986	2025-03-16T15:21:00Z
S01409	V0031707	1663	2025-03-04T11:56:00Z
S01675	V0037592	461	2025-03-13T20:08:00Z
S01086	V0024134	1459	2025-03-24T07:32:00Z
S00072	V0001667	1771	2025-03-17T01:46:00Z
S00958	V0021101	1561	2025-03-20T10:47:00Z
S00248	V0005618	134	2025-03-27T17:27:00Z
S01528	Y0008334	1534	2025-04-03T10:18:00Z
S00655	V0014495	900	2025-03-09T12:45:00Z
S01406	Y0007665	1445	2025-02-21T00:58:00Z
S00979	V0021557	254	2025-03-21T10:29:00Z
S00265	V0005948	84	2025-03-17T04:09:00Z
S00607	V0013548	1151	2025-03-14T13:54:00Z
S01804	Y0009873	1051	2025-04-04T21:45:00Z
S00048	Y0000250	35	2025-02-26T11:38:00Z
S00082	V0001939	1390	2025-03-14T00:54:00Z
S01110	Y0006053	620	2025-04-04T22:19:00Z
S01259	V0027994	1417	2025-03-07T15:17:00Z
S00120	V0002707	853	2025-03-02T00:06:00Z
S01971	V0044181	1517	2025-03-26T22:42:00Z
S00590	V0013205	334	2025-03-01T15:57:00Z
S01363	V0030642	1769	2025-03-12T21:48:00Z
S01497	V0033783	144	2025-03-23T23:12:00Z
S00291	Y0001543	864	2025-02-20T07:05:00Z
S00884	V0019382	1015	2025-03-24T08:00:00Z
S00441	Y0002407	910	2025-04-01T12:38:00Z
S00633	V0014022	1786	2025-03-10T09:35:00Z
S00920	V0020207	1696	2025-03-10T13:57:00Z
S00448	V0009977	1453	2025-03-18T14:17:00Z
S01448	V0032679	817	2025-03-17T15:23:00Z
S00323	V0007265	1617	2025-03-06T11:28:00Z
S01149	V0025451	1747	2025-03-19T09:36:00Z
S00287	V0006421	883	2025-03-24T12:00:00Z
S00511	V0011358	977	2025-03-25T05:17:00Z
S01210	V0026877	24	2025-03-18T22:57:00Z
S01153	V0025551	1676	2025-03-21T04:38:00Z
S01147	Y0006255	954	2025-02-25T17:19:00Z
S01957	V0043903	1617	2025-03-24T12:45:00Z
S00975	V0021464	462	2025-03-10T06:04:00Z
S00535	V0011866	1559	2025-03-09T03:58:00Z
S01579	Y0008618	1771	2025-02-21T06:51:00Z
S01538	V0034677	619	2025-03-07T06:51:00Z
S01808	V0040582	1077	2025-03-18T22:56:00Z
S01457	V0032871	1012	2025-03-12T07:21:00Z
S01939	V0043475	123	2025-03-27T06:50:00Z
S00237	V0005391	562	2025-03-05T01:40:00Z
S00034	V0000742	1269	2025-03-18T23:56:00Z
S00151	V0003367	1638	2025-03-10T21:53:00Z
S01177	Y0006428	701	2025-04-03T05:40:00Z
S00748	Y0004073	522	2025-04-04T18:43:00Z
S00115	V0002611	876	2025-03-06T00:07:00Z
S01496	Y0008153	391	2025-02-25T07:19:00Z
S00696	Y0003778	1003	2025-02-22T09:29:00Z
S00583	V0013012	269	2025-03-07T04:15:00Z
S00234	V0005293	1759	2025-03-03T04:47:00Z
S00566	Y0003089	1053	2025-02-25T23:39:00Z
S00332	V0007513	355	2025-03-26T23:02:00Z
S00726	V0016027	1249	2025-03-03T19:52:00Z
S00362	V0008243	730	2025-03-11T20:45:00Z
S01219	V0027074	1156	2025-03-16T01:34:00Z
S01366	Y0007436	1727	2025-02-20T23:18:00Z
S00382	V0008578	563	2025-03-15T05:15:00Z
S01702	Y0009329	719	2025-04-01T15:09:00Z
S01994	V0044726	1307	2025-03-07T13:44:00Z
S00711	V0015703	335	2025-03-22T03:36:00Z
S00900	Y0004903	799	2025-02-24T10:54:00Z
S01499	Y0008171	238	2025-02-21T04:23:00Z
S01104	V0024522	407	2025-03-11T16:34:00Z
S00730	V0016107	1273	2025-03-23T11:31:00Z
S01332	Y0007243	1588	2025-04-01T18:16:00Z
S01608	V0036107	1412	2025-03-28T21:47:00Z
S01731	V0038759	1487	2025-03-12T19:51:00Z
S01291	V0028847	1459	2025-03-21T16:56:00Z
S00400	V0008927	1116	2025-03-15T03:03:00Z
S01487	Y0008100	317	2025-04-03T20:31:00Z
S00456	V0010126	1167	2025-03-04T20:26:00Z
S00666	Y0003626	764	2025-02-24T03:12:00Z
S01683	V0037766	1630	2025-03-15T01:33:00Z
S00956	V0021080	1584	2025-03-09T08:21:00Z
S01197	V0026628	1568	2025-03-03T03:15:00Z
S01241	V0027551	878	2025-03-27T04:47:00Z
S01827	Y0009994	867	2025-02-20T23:54:00Z
S00162	V0003618	354	2025-03-15T00:39:00Z
S01528	V0034413	136	2025-03-27T20:33:00Z
S00234	V0005301	229	2025-03-17T06:33:00Z
S01943	V0043596	1467	2025-03-18T02:25:00Z
S01846	V0041402	722	2025-03-09T11:50:00Z
S00323	V0007283	96	2025-03-17T23:17:00Z
S01774	V0039803	1604	2025-03-19T11:28:00Z
S01685	V0037809	1726	2025-03-05T14:06:00Z
S00638	V0014091	121	2025-03-23T18:46:00Z
S01134	V0025175	858	2025-03-09T04:53:00Z
S00776	V0017104	1565	2025-03-18T16:40:00Z
S01790	Y0009799	1086	2025-02-26T01:46:00Z
S01057	V0023481	1659	2025-03-14T15:52:00Z
S01016	V0022462	265	2025-03-26T05:08:00Z
S01703	V0038199	1337	2025-03-15T16:31:00Z
S00127	V0002870	1076	2025-03-11T15:32:00Z
S00191	V0004338	1048	2025-03-14T23:17:00Z
S01691	V0037949	1369	2025-03-22T01:15:00Z
S01047	V0023195	1040	2025-03-22T18:59:00Z
S01197	Y0006541	935	2025-04-02T19:00:00Z
S01555	V0035054	1585	2025-03-14T01:19:00Z
S00400	V0008922	468	2025-03-28T09:06:00Z
S01589	V0035726	1353	2025-03-12T09:55:00Z
S00656	V0014517	741	2025-03-15T19:00:00Z
S00288	V0006448	1460	2025-03-04T00:35:00Z
S01990	V0044613	1448	2025-03-20T02:14:00Z
S01446	V0032583	273	2025-03-19T04:42:00Z
S00125	V0002828	1553	2025-03-06T21:51:00Z
S00902	Y0004909	1313	2025-04-02T19:06:00Z
S00166	V0003724	1092	2025-03-18T18:14:00Z
S00845	V0018604	625	2025-03-12T22:49:00Z
S01437	V0032387	266	2025-03-04T13:24:00Z
S00666	Y0003621	1500	2025-02-22T12:34:00Z
S00351	Y0001886	440	2025-02-27T21:36:00Z
S00451	V0010042	557	2025-03-04T08:35:00Z
S00055	V0001269	1081	2025-03-22T23:21:00Z
S00828	V0018178	550	2025-03-18T23:44:00Z
S00004	V0000119	37	2025-03-23T22:07:00Z
S01297	V0029053	548	2025-03-26T23:42:00Z
S00798	V0017546	994	2025-03-28T16:22:00Z
S01169	V0025991	781	2025-03-02T05:29:00Z
S01047	V0023185	820	2025-03-06T21:31:00Z
S00313	Y0001673	41	2025-02-25T16:02:00Z
S01707	V0038309	1320	2025-03-14T21:58:00Z
S00400	V0008928	1507	2025-03-21T14:42:00Z
S01158	V0025696	231	2025-03-02T08:09:00Z
S01775	V0039815	65	2025-03-24T02:12:00Z
S01869	V0041924	990	2025-03-22T23:01:00Z
S01714	Y0009394	922	2025-04-04T05:32:00Z
S01583	V0035613	251	2025-03-10T04:41:00Z
S01671	Y0009155	1472	2025-02-24T16:58:00Z
S01812	V0040647	259	2025-03-26T16:29:00Z
S01564	V0035209	1363	2025-03-14T09:58:00Z
S00789	V0017312	1681	2025-03-21T04:54:00Z
S00725	V0016010	1676	2025-03-14T06:43:00Z
S00724	V0015979	32	2025-03-13T23:31:00Z
S01610	V0036155	1381	2025-03-06T10:18:00Z
S01319	V0029592	1117	2025-03-10T01:33:00Z
S01955	V0043841	106	2025-03-17T12:41:00Z
S01306	V0029301	1421	2025-03-16T00:06:00Z
S01447	V0032622	1427	2025-03-12T16:11:00Z
S00184	V0004102	1626	2025-03-28T20:28:00Z
S01659	V0037213	1477	2025-03-16T21:56:00Z
S01947	Y0010621	282	2025-04-01T18:54:00Z
S01943	Y0010607	1572	2025-04-02T15:42:00Z
S01691	V0037954	1445	2025-03-18T16:49:00Z
S01807	V0040545	526	2025-03-26T02:50:00Z
S00429	Y0002341	401	2025-02-20T17:45:00Z
S00938	Y0005100	264	2025-02-20T23:32:00Z
S00777	V0017127	114	2025-03-04T17:50:00Z
S01461	V0032943	1281	2025-03-18T04:15:00Z
S01557	V0035093	1274	2025-03-05T07:45:00Z
S00379	Y0002050	1104	2025-02-28T13:51:00Z
S01986	V0044541	644	2025-03-09T02:37:00Z
S01298	V0029070	1048	2025-03-15T04:42:00Z
S00649	V0014393	561	2025-03-21T02:17:00Z
S01146	V0025407	1222	2025-03-21T04:40:00Z
S01905	Y0010409	1073	2025-04-05T11:13:00Z
S00526	V0011728	217	2025-03-27T12:11:00Z
S00969	V0021363	521	2025-03-19T19:55:00Z
S01642	V0036804	1163	2025-03-10T13:22:00Z
S01684	V0037795	593	2025-03-25T00:10:00Z
S01555	Y0008476	1578	2025-04-01T06:09:00Z
S01488	V0033563	1279	2025-03-02T15:42:00Z
S00266	V0005983	528	2025-03-11T21:02:00Z
S01408	Y0007672	967	2025-02-22T03:10:00Z
S01056	V0023468	1470	2025-03-04T18:34:00Z
S01583	V0035607	677	2025-03-19T12:36:00Z
S00725	V0015991	495	2025-03-18T05:48:00Z
S00638	V0014096	827	2025-03-23T18:24:00Z
S00797	V0017509	1127	2025-03-01T17:04:00Z
S00644	V0014257	1605	2025-03-04T08:28:00Z
S00607	V0013544	1417	2025-03-22T13:36:00Z
S00529	V0011775	1279	2025-03-08T14:18:00Z
S01631	V0036604	801	2025-03-10T20:00:00Z
S01294	V0028934	987	2025-03-20T05:54:00Z
S00222	V0004935	876	2025-03-22T05:25:00Z
S00561	Y0003060	1188	2025-02-22T16:02:00Z
S01722	Y0009442	181	2025-04-01T07:32:00Z
S01269	V0028258	1212	2025-03-14T00:08:00Z
S00701	V0015474	279	2025-03-12T19:31:00Z
S01784	V0040016	716	2025-03-01T08:41:00Z
S00008	V0000242	108	2025-03-21T09:33:00Z
S01083	V0024061	1392	2025-03-21T20:51:00Z
S00676	Y0003669	476	2025-02-25T23:32:00Z
S00062	V0001440	1041	2025-03-15T15:48:00Z
S01921	Y0010502	327	2025-02-25T15:04:00Z
S01572	Y0008585	67	2025-04-02T20:20:00Z
S00159	V0003573	1571	2025-03-08T18:03:00Z
