subscription_id,session_id,bytes_used,ts
S01302,D0045039,62273105,2025-03-04T14:52:00Z
S01895,D0065789,23094455,2025-03-24T01:31:00Z
S01781,D0061656,12505861,2025-03-16T10:32:00Z
S01596,D0055004,9725973,2025-03-15T07:54:00Z
S00636,D0022149,101955635,2025-03-23T20:41:00Z
S01465,D0050649,8227180,2025-03-13T20:33:00Z
S00079,D0002877,8747240,2025-03-21T23:48:00Z
S01563,D0054036,21351830,2025-03-28T01:24:00Z
S00040,X0000278,15962374,2025-04-01T00:36:00Z
S01461,D0050498,32641579,2025-03-01T01:19:00Z
S00707,D0024391,13839869,2025-03-01T04:15:00Z
S00016,D0000645,81514235,2025-03-01T08:25:00Z
S01067,D0037018,16568845,2025-03-28T07:06:00Z
S00791,D0027341,106944938,2025-03-19T21:22:00Z
S00346,D0012007,24722189,2025-03-20T08:57:00Z
S00067,D0002393,15067339,2025-03-06T21:48:00Z
S01601,D0055212,76293561,2025-03-21T19:35:00Z
S00036,X0000247,61585737,2025-02-22T21:04:00Z
S00819,D0028164,89912927,2025-03-20T16:59:00Z
S00805,D0027816,86812777,2025-03-20T21:01:00Z
S01443,D0049946,43946168,2025-03-28T19:30:00Z
S01292,D0044717,58870496,2025-03-08T19:51:00Z
S00287,X0001971,34002005,2025-02-21T11:19:00Z
S00082,D0002997,74394828,2025-03-21T17:40:00Z
S01749,D0060504,29820491,2025-03-28T21:37:00Z
S01576,D0054359,10313849,2025-03-14T11:21:00Z
S01383,D0048067,94885035,2025-03-23T11:58:00Z
S01565,D0054117,36657122,2025-03-09T15:22:00Z
S00338,D0011763,12233785,2025-03-07T01:24:00Z
S01067,D0036992,55673892,2025-03-05T21:01:00Z
S01410,D0048897,58852257,2025-03-14T07:18:00Z
S01276,D0044063,24958752,2025-03-19T22:18:00Z
S01110,D0038360,25555569,2025-03-16T03:12:00Z
S00973,D0033747,33209726,2025-03-17T23:55:00Z
S00447,D0015680,24024235,2025-03-26T06:30:00Z
S01175,X0008108,61568529,2025-02-26T14:58:00Z
S01739,D0060202,27431178,2025-03-23T02:21:00Z
S00424,D0014911,36634119,2025-03-28T08:16:00Z
S01647,D0057059,30729319,2025-03-28T22:13:00Z
S01042,D0036148,120475529,2025-03-15T03:33:00Z
S01549,D0053511,21847300,2025-03-12T06:57:00Z
S00627,D0021884,6992197,2025-03-28T05:09:00Z
S01200,D0041235,-1,2025-03-13T22:28:00Z
S01153,D0039741,50010150,2025-03-07T21:16:00Z
S00168,D0005896,4265961,2025-03-13T11:36:00Z
S01802,D0062395,14837717,2025-03-15T23:19:00Z
S01045,D0036242,-1,2025-03-01T17:29:00Z
S00947,D0032669,3875328,2025-03-12T16:40:00Z
S01362,X0009455,49498566,2025-02-25T13:54:00Z
S01466,D0050666,31617903,2025-03-20T06:39:00Z
S01911,D0066458,36971395,2025-03-24T07:31:00Z
S00521,D0018323,26178279,2025-03-11T08:54:00Z
S01706,D0059134,155727711,2025-03-22T13:27:00Z
S01776,D0061416,37538424,2025-03-28T02:59:00Z
S00867,D0029975,19921749,2025-03-15T02:06:00Z
S01031,X0007134,4810432,2025-02-20T00:04:00Z
S00597,D0020854,11189353,2025-03-05T18:11:00Z
S01604,D0055372,11989153,2025-03-27T01:05:00Z
S00184,D0006507,19591369,2025-03-21T10:51:00Z
S01262,D0043551,11110443,2025-03-18T15:40:00Z
S00464,D0016267,20956748,2025-03-12T10:24:00Z
S01373,D0047720,15502707,2025-03-03T13:32:00Z
S00107,D0003837,50516212,2025-03-03T01:31:00Z
S00931,D0032067,43221159,2025-03-13T03:01:00Z
S00079,D0002905,29725240,2025-03-24T17:52:00Z
S01918,D0066661,41699959,2025-03-02T12:41:00Z
S01347,D0046666,35022451,2025-03-04T14:52:00Z
S00441,X0003041,65576250,2025-04-03T12:39:00Z
S01535,X0010599,56410819,2025-02-27T02:48:00Z
S00810,X0005606,63320155,2025-04-03T07:13:00Z
S01553,D0053601,65267592,2025-03-26T07:16:00Z
S00124,D0004391,9325653,2025-03-28T10:11:00Z
S01178,D0040565,28681331,2025-03-20T16:25:00Z
S00374,D0013027,27514203,2025-03-18T21:40:00Z
S01197,D0041124,4299353,2025-03-12T22:23:00Z
S00049,D0001850,2416623,2025-03-11T21:18:00Z
S00406,X0002793,40208838,2025-04-03T02:41:00Z
S01592,D0054861,23145883,2025-03-02T13:03:00Z
S01364,X0009462,15886549,2025-02-27T13:47:00Z
S01893,D0065749,12357002,2025-03-06T23:52:00Z
S01751,D0060547,15697086,2025-03-18T21:17:00Z
S01165,D0040141,34266107,2025-03-20T09:18:00Z
S00931,D0032062,29607311,2025-03-06T03:52:00Z
S00651,X0004510,12940604,2025-02-24T12:16:00Z
S00381,D0013340,14627369,2025-03-14T23:31:00Z
S00739,D0025504,24336273,2025-03-05T02:06:00Z
S01486,D0051271,60010107,2025-03-23T10:01:00Z
S00629,D0021944,39686792,2025-03-12T00:01:00Z
S01160,D0039978,26418618,2025-03-28T21:52:00Z
S00299,D0010245,49546656,2025-03-15T18:54:00Z
S00658,D0022859,55874237,2025-03-17T15:42:00Z
S01411,D0048929,12362688,2025-03-10T09:40:00Z
S01689,D0058461,27600365,2025-03-16T21:44:00Z
S00828,D0028613,36091605,2025-03-05T00:03:00Z
S01767,D0061131,12716034,2025-03-16T06:20:00Z
S01185,D0040745,29503018,2025-03-12T10:33:00Z
S00312,D0010727,14329491,2025-03-26T13:56:00Z
S01694,D0058741,32327044,2025-03-19T19:52:00Z
S01297,X0009000,20418600,2025-02-24T00:56:00Z
S00507,D0017764,46411019,2025-03-28T09:36:00Z
S00254,D0008957,42138097,2025-03-21T10:46:00Z
S01414,D0049004,8954706,2025-03-13T23:52:00Z
S01889,D0065586,101565780,2025-03-27T01:36:00Z
S00056,D0002090,19786006,2025-03-06T15:36:00Z
S01358,D0047153,21218598,2025-03-15T17:56:00Z
S01983,D0068893,31223781,2025-03-16T09:18:00Z
S01312,D0045391,10175263,2025-03-07T19:01:00Z
S00934,D0032217,-1,2025-03-12T15:24:00Z
S00047,D0001794,10944857,2025-03-13T09:17:00Z
S00867,D0029947,13143704,2025-03-01T11:38:00Z
S00833,D0028824,192583201,2025-03-27T09:22:00Z
S00737,D0025446,19988952,2025-03-08T03:02:00Z
S01789,D0061996,48925288,2025-03-26T11:14:00Z
S01834,D0063463,9325155,2025-03-21T12:41:00Z
S00797,D0027510,10542519,2025-03-26T09:50:00Z
S01367,D0047469,26170434,2025-03-03T19:39:00Z
S00653,D0022705,15959403,2025-03-02T11:32:00Z
S00105,D0003741,32444056,2025-03-03T10:09:00Z
S00829,D0028682,16177297,2025-03-01T18:36:00Z
S01920,D0066758,28378094,2025-03-11T18:10:00Z
S01927,D0066940,38259841,2025-03-19T23:11:00Z
S00291,X0002001,120865768,2025-04-04T07:25:00Z
S01453,D0050240,20362821,2025-03-08T09:56:00Z
S01982,X0013718,54821211,2025-02-28T04:32:00Z
S00717,D0024689,46863845,2025-03-01T10:10:00Z
S00834,D0028839,20476717,2025-03-07T12:45:00Z
S00491,D0017243,40597297,2025-03-17T18:28:00Z
S01769,D0061225,48736285,2025-03-14T08:00:00Z
S00069,D0002500,25763007,2025-03-08T05:08:00Z
S00204,D0007160,13697832,2025-03-01T02:14:00Z
S00734,D0025383,38747883,2025-03-20T09:06:00Z
S00855,D0029568,17273890,2025-03-27T18:10:00Z
S00837,D0028964,27265903,2025-03-02T20:39:00Z
S01810,D0062611,50761803,2025-03-13T11:00:00Z
S01703,D0059040,122260444,2025-03-27T13:49:00Z
S00252,D0008856,39438794,2025-03-26T17:25:00Z
S01474,D0050943,23691483,2025-03-26T10:15:00Z
S00299,D0010247,70563721,2025-03-20T16:07:00Z
S01209,X0008367,7769439,2025-02-21T13:54:00Z
S01014,D0035229,34600233,2025-03-12T11:21:00Z
S01472,D0050873,28767092,2025-03-12T20:33:00Z
S01201,D0041255,18886698,2025-03-20T20:19:00Z
S01456,X0010067,14607158,2025-04-03T09:12:00Z
S01572,X0010853,24756834,2025-02-27T14:02:00Z
S00929,D0031952,6298285,2025-03-10T22:52:00Z
S01349,D0046774,58210987,2025-03-10T06:25:00Z
S00460,X0003169,10914636,2025-04-02T22:14:00Z
S01381,D0047939,25052259,2025-03-28T15:56:00Z
S00634,D0022054,77416666,2025-03-26T15:04:00Z
S00440,D0015416,8487563,2025-03-15T08:01:00Z
S00944,X0006522,11335579,2025-02-22T03:53:00Z
S00780,D0026958,272742460,2025-03-03T14:04:00Z
S00633,D0022042,34796393,2025-03-04T03:06:00Z
S00626,D0021826,19324848,2025-03-01T02:36:00Z
S00692,D0023936,41982341,2025-03-24T18:33:00Z
S01220,D0041980,32171773,2025-03-28T02:38:00Z
S00845,X0005838,25782569,2025-04-04T11:04:00Z
S00335,D0011664,21229079,2025-03-21T10:53:00Z
S01645,D0056975,16550325,2025-03-25T00:41:00Z
S01695,X0011694,194409428,2025-02-27T09:02:00Z
S01788,D0061924,46659712,2025-03-15T20:18:00Z
S00634,D0022099,13625353,2025-03-18T17:51:00Z
S01915,D0066573,33253086,2025-03-27T06:28:00Z
S01610,D0055631,92278310,2025-03-19T10:22:00Z
S00372,D0012939,63554007,2025-03-09T13:14:00Z
S01789,D0061994,12068983,2025-03-15T19:35:00Z
S01317,D0045540,28050394,2025-03-25T05:44:00Z
S00519,D0018246,3444011,2025-03-26T03:38:00Z
S01153,D0039762,77816820,2025-03-28T18:30:00Z
S01652,D0057256,21845396,2025-03-20T17:36:00Z
S00839,D0029077,29707812,2025-03-14T01:31:00Z
S01746,X0012062,12977107,2025-04-04T13:24:00Z
S00266,D0009357,12800829,2025-03-10T02:08:00Z
S00494,D0017371,39328598,2025-03-13T19:15:00Z
S00794,D0027391,57047907,2025-03-01T10:52:00Z
S01834,X0012673,38135099,2025-04-02T11:57:00Z
S00607,D0021184,40371022,2025-03-17T22:37:00Z
S00752,D0025970,37499736,2025-03-22T00:21:00Z
S00073,X0000507,24550087,2025-02-21T19:46:00Z
S01860,D0064454,13887908,2025-03-03T15:19:00Z
S01257,D0043323,53890790,2025-03-22T22:18:00Z
S01529,D0052816,67138949,2025-03-20T21:19:00Z
S01011,D0035073,12805020,2025-03-09T02:26:00Z
S00080,D0002932,13354179,2025-03-17T18:21:00Z
S01224,D0042066,-1,2025-03-11T20:21:00Z
S01627,D0056225,8491176,2025-03-17T04:21:00Z
S00372,D0012957,55168531,2025-03-13T23:26:00Z
S01500,D0051847,6474969,2025-03-07T15:48:00Z
S00934,D0032210,28813819,2025-03-19T19:06:00Z
S00113,D0004082,35108247,2025-03-04T17:34:00Z
S00001,D0000048,12399214,2025-03-08T09:24:00Z
S01331,D0046103,73666065,2025-03-19T09:04:00Z
S00772,D0026617,-1,2025-03-22T03:18:00Z
S00903,D0031100,23588229,2025-03-10T14:31:00Z
S01410,D0048899,9952271,2025-03-24T01:18:00Z
S00362,X0002491,55903156,2025-04-04T21:12:00Z
S00415,D0014503,-1,2025-03-25T09:42:00Z
S00259,D0009097,18545519,2025-03-23T05:41:00Z
S00825,D0028482,33012823,2025-03-11T23:18:00Z
S01632,D0056510,-1,2025-03-10T17:49:00Z
S01211,D0041504,2816082,2025-03-22T10:33:00Z
S01562,D0054015,41657408,2025-03-11T15:00:00Z
S00352,D0012205,31956768,2025-03-25T00:55:00Z
S00143,X0000989,87313033,2025-04-03T18:44:00Z
S01601,D0055228,16310809,2025-03-28T17:00:00Z
S00822,D0028338,76451589,2025-03-16T06:09:00Z
S01745,X0012060,41025421,2025-02-23T09:19:00Z
S01424,D0049309,7488352,2025-03-10T22:19:00Z
S01860,X0012865,22256678,2025-02-24T22:55:00Z
S00480,D0016825,119410564,2025-03-15T06:19:00Z
S00445,X0003068,1917887,2025-04-03T01:50:00Z
S01965,D0068237,49227804,2025-03-28T12:20:00Z
S01312,X0009098,37248437,2025-04-01T16:32:00Z
S01809,X0012502,11869653,2025-04-05T21:19:00Z
S01539,D0053152,9856714,2025-03-07T14:35:00Z
S01767,D0061150,49213055,2025-03-02T02:56:00Z
S00109,D0003927,60934884,2025-03-05T19:26:00Z
S01032,D0035781,43039691,2025-03-02T04:34:00Z
S00230,D0008013,83609317,2025-03-24T15:38:00Z
S00808,D0027886,93049011,2025-03-09T01:30:00Z
S00492,D0017293,150709324,2025-03-02T09:31:00Z
S01751,D0060538,49103667,2025-03-10T09:19:00Z
S00377,D0013149,47401200,2025-03-05T20:33:00Z
S00152,D0005395,71000583,2025-03-06T07:47:00Z
S01516,D0052339,33485256,2025-03-10T16:18:00Z
S00666,X0004607,21381229,2025-02-25T04:02:00Z
S00882,D0030431,33149299,2025-03-10T00:24:00Z
S00358,D0012484,10121761,2025-03-18T21:15:00Z
S01784,D0061751,10276157,2025-03-10T11:54:00Z
S01800,D0062332,39427075,2025-03-28T20:37:00Z
S00073,D0002654,27051516,2025-03-01T21:35:00Z
S00041,D0001549,42369469,2025-03-21T23:14:00Z
S01113,D0038460,7460277,2025-03-02T10:40:00Z
S00766,D0026422,278680617,2025-03-22T04:15:00Z
S01454,D0050258,17495643,2025-03-06T15:53:00Z
S00692,D0023926,29011445,2025-03-12T12:22:00Z
S00492,D0017282,12440809,2025-03-09T11:45:00Z
S01836,D0063549,60672777,2025-03-20T03:08:00Z
S01112,D0038450,29917874,2025-03-09T21:01:00Z
S00451,D0015806,7698097,2025-03-28T17:45:00Z
S01964,D0068224,7141410,2025-03-09T09:33:00Z
S01641,D0056795,44426110,2025-03-19T23:34:00Z
S01375,X0009533,30217457,2025-04-01T12:18:00Z
S01672,D0057829,30142194,2025-03-05T04:43:00Z
S00369,D0012828,-1,2025-03-11T09:08:00Z
S01597,D0055046,42910590,2025-03-12T11:02:00Z
S00963,D0033315,25975799,2025-03-03T19:57:00Z
S01418,X0009822,10405292,2025-02-25T07:13:00Z
S00560,D0019633,34015445,2025-03-25T06:35:00Z
S00319,D0011019,15160809,2025-03-28T19:36:00Z
S00172,D0006016,76315990,2025-03-01T02:59:00Z
S01404,X0009728,41129285,2025-02-28T12:29:00Z
S00933,D0032201,-1,2025-03-27T19:30:00Z
S00620,D0021583,42722874,2025-03-19T07:35:00Z
S01616,D0055871,24776359,2025-03-28T16:26:00Z
S00162,D0005702,16984956,2025-03-11T15:36:00Z
S00949,D0032766,44696199,2025-03-16T15:51:00Z
S01415,D0049059,42934076,2025-03-04T17:48:00Z
S00854,D0029537,10439372,2025-03-04T05:11:00Z
S00458,D0016062,19420962,2025-03-08T04:36:00Z
S01892,D0065667,39355387,2025-03-11T22:29:00Z
S00538,D0018879,82652577,2025-03-15T08:11:00Z
S00246,D0008583,51063461,2025-03-04T08:39:00Z
S01532,D0052923,18756148,2025-03-03T17:40:00Z
S01695,D0058762,46056243,2025-03-11T04:50:00Z
S00387,D0013586,65968963,2025-03-27T16:04:00Z
S00472,X0003251,38224102,2025-02-28T19:31:00Z
S01917,D0066609,22051194,2025-03-03T23:30:00Z
S01472,D0050888,222827692,2025-03-06T04:15:00Z
S00252,D0008873,26410628,2025-03-20T17:50:00Z
S00310,D0010617,9322724,2025-03-12T02:03:00Z
S00693,D0023993,20629829,2025-03-07T10:31:00Z
S01702,D0059004,61033414,2025-03-11T05:07:00Z
S00407,D0014280,43360465,2025-03-18T08:12:00Z
S00467,X0003215,165446440,2025-04-05T01:35:00Z
S00269,D0009393,35535777,2025-03-27T04:38:00Z
S00278,D0009632,16287311,2025-03-11T22:36:00Z
S00966,X0006684,4405007,2025-04-03T23:03:00Z
S00498,D0017480,22420764,2025-03-03T04:18:00Z
S01865,X0012906,53930992,2025-04-05T12:05:00Z
S00051,X0000350,54471856,2025-04-01T13:23:00Z
S01448,D0050081,47526017,2025-03-14T15:13:00Z
S00680,D0023622,21283666,2025-03-13T22:29:00Z
S01339,D0046397,-1,2025-03-08T11:10:00Z
S01965,D0068256,32701875,2025-03-07T08:55:00Z
S00122,D0004344,51119382,2025-03-08T06:07:00Z
S01685,X0011626,17985611,2025-02-23T00:09:00Z
S01580,D0054509,81191744,2025-03-10T02:05:00Z
S00592,D0020636,55568648,2025-03-18T16:11:00Z
S00607,D0021185,7117421,2025-03-25T17:36:00Z
S01588,D0054703,-1,2025-03-12T11:16:00Z
S00569,D0019952,-1,2025-03-12T05:18:00Z
S01829,D0063293,27309887,2025-03-09T23:53:00Z
S00231,D0008062,22543475,2025-03-10T03:09:00Z
S00267,D0009368,25862563,2025-03-16T02:27:00Z
S01821,D0062979,41631271,2025-03-08T14:28:00Z
S01773,X0012262,15499120,2025-04-02T06:27:00Z
S01339,D0046422,21499569,2025-03-25T04:06:00Z
S01596,X0011023,20426336,2025-02-28T13:05:00Z
S00407,X0002805,154699855,2025-02-27T07:02:00Z
S01253,D0043226,42191133,2025-03-09T12:16:00Z
S00613,D0021373,55360120,2025-03-05T11:25:00Z
S00364,D0012701,52106594,2025-03-16T04:17:00Z
S00150,D0005362,9473117,2025-03-19T19:32:00Z
S01049,X0007258,20746626,2025-02-20T15:25:00Z
S00610,D0021276,-1,2025-03-17T08:02:00Z
S01667,D0057724,41175855,2025-03-24T20:25:00Z
S00647,D0022489,12229735,2025-03-08T08:20:00Z
S01732,D0059995,11124161,2025-03-03T04:19:00Z
S00860,D0029716,-1,2025-03-26T15:01:00Z
S01788,D0061957,24405546,2025-03-24T08:30:00Z
S00620,D0021579,20531983,2025-03-07T05:12:00Z
S00359,X0002472,25992333,2025-02-23T02:53:00Z
S00738,D0025487,180438096,2025-03-02T04:51:00Z
S01714,D0059408,4696613,2025-03-27T02:40:00Z
S00360,D0012547,93088583,2025-03-04T22:30:00Z
S01530,D0052829,14080683,2025-03-12T06:10:00Z
S00774,D0026695,8976178,2025-03-21T00:54:00Z
S01030,X0007126,77293741,2025-04-02T21:51:00Z
S01899,D0065992,30380032,2025-03-28T11:13:00Z
S00932,D0032126,15446699,2025-03-11T08:55:00Z
S00494,D0017365,18188032,2025-03-22T23:07:00Z
S00294,D0010090,8089141,2025-03-08T19:07:00Z
S01365,D0047392,22192139,2025-03-01T14:23:00Z
S00416,D0014577,4451243,2025-03-13T22:53:00Z
S00164,D0005789,249965067,2025-03-15T16:02:00Z
S01784,D0061719,6452467,2025-03-04T13:05:00Z
S00387,D0013569,3903171,2025-03-23T11:52:00Z
S01220,D0041971,2552910,2025-03-10T13:16:00Z
S01100,D0038034,89817622,2025-03-16T10:16:00Z
S00356,X0002448,45673107,2025-04-04T07:17:00Z
S00930,D0032016,61667739,2025-03-13T00:22:00Z
S00449,D0015745,10680965,2025-03-26T18:51:00Z
S00011,D0000443,9231703,2025-03-12T11:10:00Z
S01115,D0038573,64970088,2025-03-14T03:59:00Z
S01721,X0011876,8111047,2025-04-05T12:23:00Z
S01377,D0047819,25442857,2025-03-02T17:33:00Z
S00586,D0020516,54083747,2025-03-16T14:26:00Z
S01986,X0013741,65910155,2025-02-22T09:00:00Z
S01015,D0035269,4472916,2025-03-15T23:03:00Z
S00820,D0028273,25829554,2025-03-06T18:56:00Z
S00246,D0008572,10016101,2025-03-23T23:54:00Z
S01534,D0053032,20946701,2025-03-13T02:13:00Z
S01274,D0043981,97635009,2025-03-08T20:00:00Z
S00429,D0015125,23654917,2025-03-01T15:09:00Z
S00424,D0014903,60137566,2025-03-09T23:39:00Z
S01013,X0007006,27215642,2025-02-25T11:05:00Z
S00312,X0002147,9766497,2025-02-23T03:17:00Z
S00951,D0032852,76174771,2025-03-22T14:07:00Z
S01220,D0041978,47742277,2025-03-15T15:09:00Z
S00079,D0002894,40754680,2025-03-13T15:22:00Z
S00535,D0018797,16239606,2025-03-04T02:59:00Z
S01796,D0062200,155635458,2025-03-14T02:03:00Z
S01825,D0063133,21316875,2025-03-25T10:54:00Z
S00904,D0031185,30928599,2025-03-10T07:25:00Z
S01938,D0067306,18768970,2025-03-22T15:35:00Z
S00061,D0002236,46032750,2025-03-25T01:28:00Z
S00623,D0021716,13762254,2025-03-10T03:35:00Z
S01854,D0064244,64940849,2025-03-02T06:15:00Z
S01849,D0064061,139249287,2025-03-23T13:25:00Z
S01562,D0054013,67728949,2025-03-01T04:40:00Z
S01145,D0039547,-1,2025-03-04T21:53:00Z
S01366,X0009476,17967874,2025-04-04T17:58:00Z
S01363,X0009457,50822722,2025-04-02T16:36:00Z
S00420,D0014732,-1,2025-03-15T23:15:00Z
S01582,D0054542,17543105,2025-03-04T17:59:00Z
S00564,D0019799,2982296,2025-03-01T00:17:00Z
S01062,D0036836,52286049,2025-03-16T17:42:00Z
S01116,D0038609,19236986,2025-03-20T10:02:00Z
S01098,D0037985,15561301,2025-03-01T05:02:00Z
S00615,X0004266,16471991,2025-02-23T17:51:00Z
S00594,D0020681,37040345,2025-03-10T18:23:00Z
S01415,D0049049,21143239,2025-03-11T14:18:00Z
S01215,D0041693,57850146,2025-03-07T04:12:00Z
S00977,D0033924,36189865,2025-03-18T22:56:00Z
S00890,D0030701,37794229,2025-03-02T12:28:00Z
S00308,D0010563,19696870,2025-03-09T01:57:00Z
S01523,D0052639,7818868,2025-03-03T09:09:00Z
S01885,D0065402,8008220,2025-03-19T20:36:00Z
S00954,D0032927,46156422,2025-03-13T15:05:00Z
S01309,D0045310,27704834,2025-03-06T23:08:00Z
S01738,D0060184,11648448,2025-03-25T13:56:00Z
S00300,D0010289,16530211,2025-03-26T07:08:00Z
S00374,D0013018,89159518,2025-03-20T09:10:00Z
S01213,X0008395,15798079,2025-02-27T02:50:00Z
S01740,D0060223,69576978,2025-03-26T17:18:00Z
S00075,D0002720,38531563,2025-03-28T22:41:00Z
S01781,D0061663,166275684,2025-03-22T15:07:00Z
S00673,D0023351,14022993,2025-03-23T00:14:00Z
S00389,X0002677,156362940,2025-04-02T02:24:00Z
S01992,D0069177,38914551,2025-03-25T15:56:00Z
S00454,D0015914,6082824,2025-03-17T12:14:00Z
S01111,X0007667,22298701,2025-04-03T21:13:00Z
S01425,X0009867,47620147,2025-04-02T04:49:00Z
S00004,D0000179,34286137,2025-03-06T10:34:00Z
S01267,D0043736,9059313,2025-03-05T09:59:00Z
S00488,D0017074,-1,2025-03-22T03:39:00Z
S01366,D0047434,5010491,2025-03-04T22:43:00Z
S00325,D0011181,9505558,2025-03-14T05:01:00Z
S00566,D0019823,97480085,2025-03-28T13:51:00Z
S00742,D0025682,10004427,2025-03-22T22:37:00Z
S01502,D0051919,235043303,2025-03-04T15:07:00Z
S00049,D0001870,8862627,2025-03-24T17:15:00Z
S00040,X0000275,38604973,2025-04-04T12:30:00Z
S01548,D0053493,41091478,2025-03-02T08:34:00Z
S01968,D0068353,154059760,2025-03-21T17:28:00Z
S00519,D0018243,46500435,2025-03-21T16:02:00Z
S00595,D0020750,42634290,2025-03-21T11:57:00Z
S00511,D0017959,13500228,2025-03-03T15:19:00Z
S00674,D0023376,42486696,2025-03-04T10:46:00Z
S01101,D0038077,47456475,2025-03-23T03:49:00Z
S00197,D0006919,16334259,2025-03-19T22:29:00Z
S00585,D0020481,8032212,2025-03-09T03:27:00Z
S00861,D0029750,245732595,2025-03-13T01:56:00Z
S01283,D0044328,33642422,2025-03-20T23:32:00Z
S01154,D0039809,9429450,2025-03-19T06:52:00Z
S00740,D0025601,152830614,2025-03-04T22:25:00Z
S00734,D0025389,23372563,2025-03-07T01:25:00Z
S00125,D0004419,29988410,2025-03-16T16:42:00Z
S01863,D0064562,51172113,2025-03-16T05:22:00Z
S00548,X0003798,25389736,2025-04-05T04:25:00Z
S00831,D0028774,71069572,2025-03-17T07:33:00Z
S00205,X0001416,2623009,2025-04-01T20:29:00Z
S01815,D0062795,33321713,2025-03-02T20:34:00Z
S00861,X0005935,12500503,2025-02-25T12:53:00Z
S01760,D0060856,67543681,2025-03-06T14:05:00Z
S01926,X0013328,46707078,2025-04-03T04:14:00Z
S00109,D0003930,9631289,2025-03-28T09:49:00Z
S00301,D0010322,53648669,2025-03-10T02:57:00Z
S01045,D0036262,32505306,2025-03-05T21:35:00Z
S00854,D0029546,11512497,2025-03-18T22:39:00Z
S00703,D0024272,-1,2025-03-17T23:27:00Z
S00804,D0027750,9858547,2025-03-10T10:56:00Z
S01455,D0050309,9365014,2025-03-26T16:26:00Z
S00351,D0012146,157537139,2025-03-20T14:58:00Z
S01634,D0056579,14232237,2025-03-14T07:21:00Z
S01390,D0048271,13334821,2025-03-15T03:42:00Z
S01011,D0035067,14960273,2025-03-01T22:29:00Z
S00956,D0033050,57052679,2025-03-04T03:07:00Z
S00132,D0004632,89850425,2025-03-16T04:04:00Z
S01928,D0067014,90502521,2025-03-16T07:52:00Z
S01546,X0010678,45978347,2025-04-01T00:52:00Z
S00940,D0032458,18268652,2025-03-08T23:49:00Z
S00353,D0012222,16530703,2025-03-17T12:58:00Z
S01278,D0044124,73471488,2025-03-19T03:58:00Z
S00516,D0018125,59995899,2025-03-12T13:41:00Z
S00956,D0033033,14592961,2025-03-13T06:20:00Z
S00993,D0034516,15338569,2025-03-10T20:41:00Z
S00897,D0030908,22620277,2025-03-12T13:23:00Z
S01516,X0010471,48641231,2025-02-23T19:24:00Z
S01417,D0049107,29128349,2025-03-25T05:08:00Z
S01948,X0013486,34033291,2025-02-26T04:27:00Z
S00440,X0003029,31686724,2025-02-23T10:59:00Z
S00977,D0033930,31858987,2025-03-10T23:49:00Z
S01543,D0053331,147440073,2025-03-03T14:07:00Z
S01149,D0039649,46901047,2025-03-07T16:26:00Z
S01569,D0054202,32364262,2025-03-09T11:22:00Z
S00236,X0001617,48209636,2025-02-26T13:43:00Z
S01752,D0060579,23565689,2025-03-25T02:56:00Z
S00439,X0003020,79322452,2025-02-27T19:25:00Z
S00155,X0001067,16159624,2025-04-02T06:45:00Z
S01216,D0041745,81480065,2025-03-21T23:32:00Z
S01922,D0066792,27849385,2025-03-18T19:25:00Z
S00768,D0026480,116124853,2025-03-07T11:10:00Z
S00110,D0003960,-1,2025-03-09T08:18:00Z
S00455,D0015988,41430175,2025-03-28T05:42:00Z
S01300,D0044954,20538554,2025-03-04T16:12:00Z
S01531,D0052872,44813820,2025-03-09T01:24:00Z
S00408,D0014308,16566264,2025-03-02T05:56:00Z
S00026,D0001033,89276644,2025-03-26T07:24:00Z
S01882,D0065233,105192301,2025-03-09T06:42:00Z
S00176,D0006218,8433086,2025-03-27T08:53:00Z
S00493,D0017337,86866931,2025-03-07T13:05:00Z
S01641,D0056786,22877005,2025-03-28T01:24:00Z
S00710,D0024478,82283179,2025-03-17T00:30:00Z
S01942,D0067423,13153772,2025-03-26T23:41:00Z
S01260,D0043425,102569446,2025-03-27T00:59:00Z
S01527,D0052765,34170736,2025-03-07T21:59:00Z
S00180,D0006360,8651314,2025-03-08T19:32:00Z
S01987,D0069003,67195478,2025-03-02T04:13:00Z
S01862,D0064526,72316995,2025-03-05T12:45:00Z
S01967,X0013608,40066049,2025-04-01T17:23:00Z
S01713,X0011821,344005401,2025-02-25T03:01:00Z
S01676,X0011556,15975778,2025-04-05T19:58:00Z
S00359,D0012500,74205797,2025-03-21T14:14:00Z
S01102,D0038103,50213366,2025-03-24T00:35:00Z
S00766,X0005292,4622590,2025-02-28T08:12:00Z
S01324,D0045854,49129743,2025-03-26T06:15:00Z
S01663,D0057577,20723840,2025-03-03T22:53:00Z
S01809,D0062588,45743498,2025-03-08T10:57:00Z
S01400,D0048635,-1,2025-03-23T15:49:00Z
S01549,D0053515,187183831,2025-03-24T15:54:00Z
S00294,D0010116,67968571,2025-03-18T03:50:00Z
S00490,D0017185,18164583,2025-03-12T00:46:00Z
S00190,D0006717,23185588,2025-03-04T03:18:00Z
S01655,D0057335,9927318,2025-03-14T17:06:00Z
S01436,D0049725,14296978,2025-03-10T13:52:00Z
S00889,X0006125,4498983,2025-04-02T11:38:00Z
S00149,D0005340,19272128,2025-03-08T17:15:00Z
S00787,D0027197,15538297,2025-03-06T06:03:00Z
